slot_id,appointment_date,appointment_time,is_available
441,2015-01-16,08:00:00,False
442,2015-01-16,08:15:00,False
443,2015-01-16,08:30:00,False
444,2015-01-16,08:45:00,False
445,2015-01-16,09:00:00,False
446,2015-01-16,09:15:00,False
447,2015-01-16,09:30:00,False
448,2015-01-16,09:45:00,False
449,2015-01-16,10:00:00,False
450,2015-01-16,10:15:00,False
451,2015-01-16,10:30:00,False
452,2015-01-16,10:45:00,False
453,2015-01-16,11:00:00,False
454,2015-01-16,11:15:00,False
455,2015-01-16,11:30:00,False
456,2015-01-16,11:45:00,False
457,2015-01-16,12:00:00,False
458,2015-01-16,12:15:00,False
459,2015-01-16,12:30:00,True
460,2015-01-16,12:45:00,False
461,2015-01-16,13:00:00,False
462,2015-01-16,13:15:00,False
463,2015-01-16,13:30:00,True
464,2015-01-16,13:45:00,True
465,2015-01-16,14:00:00,False
466,2015-01-16,14:15:00,True
467,2015-01-16,14:30:00,False
468,2015-01-16,14:45:00,False
469,2015-01-16,15:00:00,False
470,2015-01-16,15:15:00,True
471,2015-01-16,15:30:00,False
472,2015-01-16,15:45:00,False
473,2015-01-16,16:00:00,False
474,2015-01-16,16:15:00,False
475,2015-01-16,16:30:00,False
476,2015-01-16,16:45:00,False
477,2015-01-16,17:00:00,False
478,2015-01-16,17:15:00,False
479,2015-01-16,17:30:00,False
480,2015-01-16,17:45:00,False
481,2015-01-19,08:00:00,False
482,2015-01-19,08:15:00,False
483,2015-01-19,08:30:00,False
484,2015-01-19,08:45:00,False
485,2015-01-19,09:00:00,False
486,2015-01-19,09:15:00,False
487,2015-01-19,09:30:00,False
488,2015-01-19,09:45:00,False
489,2015-01-19,10:00:00,False
490,2015-01-19,10:15:00,False
491,2015-01-19,10:30:00,False
492,2015-01-19,10:45:00,False
493,2015-01-19,11:00:00,False
494,2015-01-19,11:15:00,True
495,2015-01-19,11:30:00,False
496,2015-01-19,11:45:00,False
497,2015-01-19,12:00:00,False
498,2015-01-19,12:15:00,False
499,2015-01-19,12:30:00,False
500,2015-01-19,12:45:00,False
501,2015-01-19,13:00:00,False
502,2015-01-19,13:15:00,False
503,2015-01-19,13:30:00,False
504,2015-01-19,13:45:00,False
505,2015-01-19,14:00:00,False
506,2015-01-19,14:15:00,False
507,2015-01-19,14:30:00,False
508,2015-01-19,14:45:00,False
509,2015-01-19,15:00:00,False
510,2015-01-19,15:15:00,False
511,2015-01-19,15:30:00,False
512,2015-01-19,15:45:00,False
513,2015-01-19,16:00:00,False
514,2015-01-19,16:15:00,False
515,2015-01-19,16:30:00,False
516,2015-01-19,16:45:00,False
517,2015-01-19,17:00:00,False
518,2015-01-19,17:15:00,False
519,2015-01-19,17:30:00,False
520,2015-01-19,17:45:00,True
521,2015-01-20,08:00:00,False
522,2015-01-20,08:15:00,False
523,2015-01-20,08:30:00,False
524,2015-01-20,08:45:00,False
525,2015-01-20,09:00:00,False
526,2015-01-20,09:15:00,False
527,2015-01-20,09:30:00,True
528,2015-01-20,09:45:00,False
529,2015-01-20,10:00:00,False
530,2015-01-20,10:15:00,False
531,2015-01-20,10:30:00,False
532,2015-01-20,10:45:00,True
533,2015-01-20,11:00:00,True
534,2015-01-20,11:15:00,False
535,2015-01-20,11:30:00,False
536,2015-01-20,11:45:00,False
537,2015-01-20,12:00:00,False
538,2015-01-20,12:15:00,False
539,2015-01-20,12:30:00,False
540,2015-01-20,12:45:00,False
541,2015-01-20,13:00:00,False
542,2015-01-20,13:15:00,False
543,2015-01-20,13:30:00,False
544,2015-01-20,13:45:00,False
545,2015-01-20,14:00:00,False
546,2015-01-20,14:15:00,False
547,2015-01-20,14:30:00,False
548,2015-01-20,14:45:00,False
549,2015-01-20,15:00:00,False
550,2015-01-20,15:15:00,False
551,2015-01-20,15:30:00,False
552,2015-01-20,15:45:00,False
553,2015-01-20,16:00:00,False
554,2015-01-20,16:15:00,False
555,2015-01-20,16:30:00,False
556,2015-01-20,16:45:00,False
557,2015-01-20,17:00:00,True
558,2015-01-20,17:15:00,False
559,2015-01-20,17:30:00,False
560,2015-01-20,17:45:00,False
561,2015-01-21,08:00:00,False
562,2015-01-21,08:15:00,False
563,2015-01-21,08:30:00,False
564,2015-01-21,08:45:00,False
565,2015-01-21,09:00:00,False
566,2015-01-21,09:15:00,False
567,2015-01-21,09:30:00,False
568,2015-01-21,09:45:00,True
569,2015-01-21,10:00:00,False
570,2015-01-21,10:15:00,False
571,2015-01-21,10:30:00,False
572,2015-01-21,10:45:00,False
573,2015-01-21,11:00:00,False
574,2015-01-21,11:15:00,False
575,2015-01-21,11:30:00,False
576,2015-01-21,11:45:00,False
577,2015-01-21,12:00:00,False
578,2015-01-21,12:15:00,False
579,2015-01-21,12:30:00,False
580,2015-01-21,12:45:00,False
581,2015-01-21,13:00:00,False
582,2015-01-21,13:15:00,True
583,2015-01-21,13:30:00,False
584,2015-01-21,13:45:00,False
585,2015-01-21,14:00:00,False
586,2015-01-21,14:15:00,False
587,2015-01-21,14:30:00,False
588,2015-01-21,14:45:00,False
589,2015-01-21,15:00:00,False
590,2015-01-21,15:15:00,False
591,2015-01-21,15:30:00,False
592,2015-01-21,15:45:00,False
593,2015-01-21,16:00:00,False
594,2015-01-21,16:15:00,False
595,2015-01-21,16:30:00,True
596,2015-01-21,16:45:00,False
597,2015-01-21,17:00:00,False
598,2015-01-21,17:15:00,False
599,2015-01-21,17:30:00,True
600,2015-01-21,17:45:00,False
601,2015-01-22,08:00:00,False
602,2015-01-22,08:15:00,False
603,2015-01-22,08:30:00,False
604,2015-01-22,08:45:00,False
605,2015-01-22,09:00:00,False
606,2015-01-22,09:15:00,False
607,2015-01-22,09:30:00,False
608,2015-01-22,09:45:00,False
609,2015-01-22,10:00:00,False
610,2015-01-22,10:15:00,False
611,2015-01-22,10:30:00,False
612,2015-01-22,10:45:00,False
613,2015-01-22,11:00:00,False
614,2015-01-22,11:15:00,False
615,2015-01-22,11:30:00,False
616,2015-01-22,11:45:00,False
617,2015-01-22,12:00:00,False
618,2015-01-22,12:15:00,False
619,2015-01-22,12:30:00,False
620,2015-01-22,12:45:00,False
621,2015-01-22,13:00:00,False
622,2015-01-22,13:15:00,False
623,2015-01-22,13:30:00,False
624,2015-01-22,13:45:00,False
625,2015-01-22,14:00:00,False
626,2015-01-22,14:15:00,False
627,2015-01-22,14:30:00,False
628,2015-01-22,14:45:00,False
629,2015-01-22,15:00:00,False
630,2015-01-22,15:15:00,False
631,2015-01-22,15:30:00,False
632,2015-01-22,15:45:00,False
633,2015-01-22,16:00:00,False
634,2015-01-22,16:15:00,False
635,2015-01-22,16:30:00,False
636,2015-01-22,16:45:00,False
637,2015-01-22,17:00:00,False
638,2015-01-22,17:15:00,False
639,2015-01-22,17:30:00,False
640,2015-01-22,17:45:00,False
641,2015-01-23,08:00:00,False
642,2015-01-23,08:15:00,False
643,2015-01-23,08:30:00,False
644,2015-01-23,08:45:00,False
645,2015-01-23,09:00:00,False
646,2015-01-23,09:15:00,True
647,2015-01-23,09:30:00,False
648,2015-01-23,09:45:00,False
649,2015-01-23,10:00:00,False
650,2015-01-23,10:15:00,False
651,2015-01-23,10:30:00,False
652,2015-01-23,10:45:00,False
653,2015-01-23,11:00:00,False
654,2015-01-23,11:15:00,False
655,2015-01-23,11:30:00,False
656,2015-01-23,11:45:00,False
657,2015-01-23,12:00:00,True
658,2015-01-23,12:15:00,False
659,2015-01-23,12:30:00,False
660,2015-01-23,12:45:00,False
661,2015-01-23,13:00:00,True
662,2015-01-23,13:15:00,False
663,2015-01-23,13:30:00,True
664,2015-01-23,13:45:00,False
665,2015-01-23,14:00:00,False
666,2015-01-23,14:15:00,False
667,2015-01-23,14:30:00,True
668,2015-01-23,14:45:00,False
669,2015-01-23,15:00:00,False
670,2015-01-23,15:15:00,True
671,2015-01-23,15:30:00,False
672,2015-01-23,15:45:00,False
673,2015-01-23,16:00:00,False
674,2015-01-23,16:15:00,False
675,2015-01-23,16:30:00,False
676,2015-01-23,16:45:00,False
677,2015-01-23,17:00:00,True
678,2015-01-23,17:15:00,False
679,2015-01-23,17:30:00,False
680,2015-01-23,17:45:00,False
681,2015-01-26,08:00:00,False
682,2015-01-26,08:15:00,True
683,2015-01-26,08:30:00,False
684,2015-01-26,08:45:00,False
685,2015-01-26,09:00:00,False
686,2015-01-26,09:15:00,False
687,2015-01-26,09:30:00,False
688,2015-01-26,09:45:00,False
689,2015-01-26,10:00:00,False
690,2015-01-26,10:15:00,True
691,2015-01-26,10:30:00,False
692,2015-01-26,10:45:00,False
693,2015-01-26,11:00:00,False
694,2015-01-26,11:15:00,False
695,2015-01-26,11:30:00,True
696,2015-01-26,11:45:00,False
697,2015-01-26,12:00:00,False
698,2015-01-26,12:15:00,True
699,2015-01-26,12:30:00,True
700,2015-01-26,12:45:00,False
701,2015-01-26,13:00:00,False
702,2015-01-26,13:15:00,False
703,2015-01-26,13:30:00,False
704,2015-01-26,13:45:00,False
705,2015-01-26,14:00:00,False
706,2015-01-26,14:15:00,False
707,2015-01-26,14:30:00,False
708,2015-01-26,14:45:00,False
709,2015-01-26,15:00:00,False
710,2015-01-26,15:15:00,False
711,2015-01-26,15:30:00,False
712,2015-01-26,15:45:00,False
713,2015-01-26,16:00:00,False
714,2015-01-26,16:15:00,False
715,2015-01-26,16:30:00,False
716,2015-01-26,16:45:00,False
717,2015-01-26,17:00:00,False
718,2015-01-26,17:15:00,False
719,2015-01-26,17:30:00,False
720,2015-01-26,17:45:00,False
721,2015-01-27,08:00:00,False
722,2015-01-27,08:15:00,False
723,2015-01-27,08:30:00,False
724,2015-01-27,08:45:00,False
725,2015-01-27,09:00:00,False
726,2015-01-27,09:15:00,True
727,2015-01-27,09:30:00,False
728,2015-01-27,09:45:00,False
729,2015-01-27,10:00:00,False
730,2015-01-27,10:15:00,False
731,2015-01-27,10:30:00,False
732,2015-01-27,10:45:00,False
733,2015-01-27,11:00:00,False
734,2015-01-27,11:15:00,False
735,2015-01-27,11:30:00,False
736,2015-01-27,11:45:00,False
737,2015-01-27,12:00:00,True
738,2015-01-27,12:15:00,False
739,2015-01-27,12:30:00,False
740,2015-01-27,12:45:00,True
741,2015-01-27,13:00:00,False
742,2015-01-27,13:15:00,False
743,2015-01-27,13:30:00,False
744,2015-01-27,13:45:00,False
745,2015-01-27,14:00:00,False
746,2015-01-27,14:15:00,False
747,2015-01-27,14:30:00,False
748,2015-01-27,14:45:00,False
749,2015-01-27,15:00:00,False
750,2015-01-27,15:15:00,False
751,2015-01-27,15:30:00,False
752,2015-01-27,15:45:00,False
753,2015-01-27,16:00:00,False
754,2015-01-27,16:15:00,True
755,2015-01-27,16:30:00,False
756,2015-01-27,16:45:00,False
757,2015-01-27,17:00:00,False
758,2015-01-27,17:15:00,False
759,2015-01-27,17:30:00,False
760,2015-01-27,17:45:00,False
761,2015-01-28,08:00:00,False
762,2015-01-28,08:15:00,False
763,2015-01-28,08:30:00,False
764,2015-01-28,08:45:00,False
765,2015-01-28,09:00:00,False
766,2015-01-28,09:15:00,False
767,2015-01-28,09:30:00,False
768,2015-01-28,09:45:00,False
769,2015-01-28,10:00:00,False
770,2015-01-28,10:15:00,True
771,2015-01-28,10:30:00,True
772,2015-01-28,10:45:00,False
773,2015-01-28,11:00:00,False
774,2015-01-28,11:15:00,True
775,2015-01-28,11:30:00,False
776,2015-01-28,11:45:00,False
777,2015-01-28,12:00:00,False
778,2015-01-28,12:15:00,False
779,2015-01-28,12:30:00,False
780,2015-01-28,12:45:00,False
781,2015-01-28,13:00:00,False
782,2015-01-28,13:15:00,False
783,2015-01-28,13:30:00,False
784,2015-01-28,13:45:00,False
785,2015-01-28,14:00:00,False
786,2015-01-28,14:15:00,False
787,2015-01-28,14:30:00,False
788,2015-01-28,14:45:00,True
789,2015-01-28,15:00:00,False
790,2015-01-28,15:15:00,False
791,2015-01-28,15:30:00,True
792,2015-01-28,15:45:00,False
793,2015-01-28,16:00:00,False
794,2015-01-28,16:15:00,False
795,2015-01-28,16:30:00,False
796,2015-01-28,16:45:00,False
797,2015-01-28,17:00:00,False
798,2015-01-28,17:15:00,False
799,2015-01-28,17:30:00,False
800,2015-01-28,17:45:00,False
801,2015-01-29,08:00:00,False
802,2015-01-29,08:15:00,False
803,2015-01-29,08:30:00,False
804,2015-01-29,08:45:00,False
805,2015-01-29,09:00:00,False
806,2015-01-29,09:15:00,False
807,2015-01-29,09:30:00,False
808,2015-01-29,09:45:00,False
809,2015-01-29,10:00:00,False
810,2015-01-29,10:15:00,False
811,2015-01-29,10:30:00,False
812,2015-01-29,10:45:00,True
813,2015-01-29,11:00:00,True
814,2015-01-29,11:15:00,True
815,2015-01-29,11:30:00,False
816,2015-01-29,11:45:00,False
817,2015-01-29,12:00:00,False
818,2015-01-29,12:15:00,False
819,2015-01-29,12:30:00,False
820,2015-01-29,12:45:00,False
821,2015-01-29,13:00:00,False
